yyyymmdd,month,winter,year,doy,u850,v850,wd850,ws850,H850,u925,v925,wd925,ws925,H925,u950,v950,wd950,ws950,H950
2014-11-15,11,2014-2015winter,2014,319,-10.998341999139756,-1.5782428486820597,81.83390270597232,11.1110025299006,1568.0,-10.677168646112555,-2.245254646451321,78.12455012943417,10.910687362624788,858.0,-9.097734232420601,-2.7626337561515792,73.10847144390459,9.507939494674218,190.0
2014-11-20,11,2014-2015winter,2014,324,-6.365057642816168,-3.535465130089494,60.95005982913881,7.281035124379722,1551.0,-6.461129044784059,-3.2918747329359395,63.001654069856386,7.251387990632844,836.0,-6.614564533077352,-3.906252796635343,59.43588571473873,7.681879644557459,304.0
2014-11-21,11,2014-2015winter,2014,325,-7.820614806569002,2.7923787595943224,109.64928896188695,8.304179374854558,1552.0,-8.989084635413862,2.192015825006493,103.70429080001009,9.252490257207109,834.0,-8.266434990139715,1.8900813642708139,102.8790229193308,8.479761494863519,161.0
2014-11-22,11,2014-2015winter,2014,326,-7.747366397526859,-4.283862442382488,61.0598482489782,8.852861883186902,1544.0,-9.70890270407578,-2.8096413698962546,73.86018328521254,10.107268490776452,820.0,-8.612001955353673,-1.5185283026429106,80.0,8.744855967078191,147.0
2014-11-23,11,2014-2015winter,2014,327,-4.067754284259386,-1.232956213370751,73.13768723540144,4.250506551130127,1555.0,-4.238348582467265,-1.3501691867565109,72.33019113814964,4.448208126804434,838.0,-3.663629743106418,-1.2676761068224243,70.91353889221813,3.876749360789585,305.0
2014-11-24,11,2014-2015winter,2014,328,-4.391016463565729,2.2399878184439967,117.02747768006736,4.929358072820717,1543.0,-5.934537988654997,2.561588677262297,113.34699795637499,6.463781995880407,825.0,-5.800571733246349,2.111235452627586,110.0,6.17283950617284,150.0
2014-11-27,11,2014-2015winter,2014,331,-7.3043263202238995,2.654530669343923,109.97210415685254,7.771725424048581,1542.0,-8.972047048745166,0.577906460904267,93.68543794949494,8.990639806067849,817.0,-8.901316539113537,-0.34372120768109204,87.7886422994896,8.90795040388674,299.0
2014-11-28,11,2014-2015winter,2014,332,-0.7730419984369895,9.547015639156548,175.3707394447701,9.578261927179021,1555.0,-1.9660920886323447,9.500895657996708,168.30837813386108,9.702192350449634,829.0,-2.727012459643964,7.492405155443201,160.0,7.973251028806586,150.0
2014-11-29,11,2014-2015winter,2014,333,-2.173634743135451,5.046500649228401,156.69743142201872,5.494711712112673,1553.0,-2.2691390870176558,4.167554818934931,151.432710190745,4.7452613589832,829.0,-2.1721546164937253,2.867665384008694,142.85736504552773,3.5974658348060418,149.0
2014-11-30,11,2014-2015winter,2014,334,2.049197883696607,6.366744564079932,197.8412698403995,6.688396542579396,1532.0,0.32968922805733786,6.059479996192366,183.11432571943328,6.068442371099233,804.0,-1.0272397341407915,5.825766028621601,170.0,5.915637860082304,126.0
2014-12-02,12,2014-2015winter,2014,336,-4.498327464934171,-7.199511899153836,31.997556753432292,8.489282747549334,1543.0,-5.139193807723831,-7.15950349659534,35.67132489036402,8.813047333987708,843.0,-2.67339017574066,-5.255723972750096,26.960737738402514,5.896579475381192,185.0
2014-12-03,12,2014-2015winter,2014,337,-6.62082086936311,2.858658819014374,113.35314318645248,7.211601710280646,1561.0,-8.218179548815884,1.7337590445816953,101.91279599797633,8.399071110619584,852.0,-7.71604938271605,9.44943517860612e-16,90.0,7.71604938271605,188.0
2014-12-14,12,2014-2015winter,2014,348,-8.757358268702509,-5.980561247768832,55.67011148776737,10.604642223324957,1570.0,-9.989929173954753,-6.77609878372049,55.85123095930334,12.071213676651183,871.0,-9.3105286959006,-6.719983563479171,54.179689522555776,11.482339643583913,307.0
2014-12-18,12,2014-2015winter,2014,352,-3.1048918316008156,-7.350696663480595,22.89891518905401,7.979542262839781,1581.0,-2.6643581616502905,-7.350790108569923,19.92349145604325,7.8187543530796475,889.0,-2.438214393313607,-6.739640618879879,19.888713737212356,7.167122511818617,304.0
2014-12-22,12,2014-2015winter,2014,356,0.3683953588388278,-10.680257488658393,358.024473268719,10.686609151852503,1557.0,-1.9651542740084709,-11.14494370692828,10.0,11.316872427983538,870.0,-1.6525160940525778,-9.371884480826054,10.0,9.516460905349794,223.0
2014-12-23,12,2014-2015winter,2014,357,-7.441110174953504,-1.8846534222117555,75.78724209099153,7.6760692517493,1564.0,-6.489864551901112,-3.580530682355813,61.11398841272907,7.412053822613136,865.0,-5.782485417416926,-4.267864808926781,53.570169070871145,7.1869192029627715,309.0
2014-12-28,12,2014-2015winter,2014,362,-4.156356150343581,0.19379903635133064,92.66960529773633,4.160871845537857,1533.0,-4.07602857190001,-0.49547791240844336,83.06918740116885,4.106033034527348,826.0,-2.6085754317665137,-2.0139460431056815,52.330128029389755,3.2955491875796494,163.0
2014-12-30,12,2014-2015winter,2014,364,-3.19649852226242,-5.690017742777986,29.326102896429404,6.526400594198469,1520.0,-3.3680676588517144,-5.954527335015745,29.49386363067663,6.841072689136739,825.0,-3.1169775776798687,-5.54984231378827,29.320027378810522,6.365241466564627,314.0
2015-01-03,1,2014-2015winter,2015,3,-2.8093761446155088,-2.0444443896783375,53.95579975242117,3.474528339850163,1558.0,-3.2570853717803714,-4.766388881412308,34.34653145326939,5.772960080228907,862.0,-2.6572824621907176,-5.1749867465105535,27.179856758847876,5.817356608497217,209.0
2015-01-04,1,2014-2015winter,2015,4,-0.45297009463490073,1.0516735374735018,156.69779806866592,1.1450760394207802,1531.0,-2.643648197086084,0.5455522910224597,101.66007393539451,2.6993523468040177,829.0,-2.6432561211656918,-0.10617120321675855,87.69984698286481,2.645387541830571,287.0
2015-01-05,1,2014-2015winter,2015,5,-3.7948058938262186,5.045776429504154,143.0540633067052,6.313510239823636,1531.0,-4.870347335610538,3.426831511357779,125.13065272479474,5.955120265512974,822.0,-5.123092666420291,2.957818930041152,120.0,5.915637860082305,156.0
2015-01-07,1,2014-2015winter,2015,7,-3.25591573288759,-3.420757110076617,43.58570322314952,4.722559313106047,1527.0,-3.774170628912457,-6.295743222447301,30.941834133197347,7.3403505814870025,818.0,-3.3347832431089848,-6.696880034488778,26.471501510523325,7.481241974087919,583.0
2015-01-11,1,2014-2015winter,2015,11,-5.623651505297012,-3.159910468021086,60.66851733540119,6.4506193825816895,1562.0,-7.204954358474196,-4.145855126154803,60.08313429410228,8.31260982091427,864.0,-5.551962238709527,-4.161181973979726,53.148532091057035,6.938279334289613,207.0
2015-01-12,1,2014-2015winter,2015,12,-8.449749231126876,-4.246884152899451,63.31568002883327,9.456970290588721,1577.0,-7.998048067023194,-3.9274229200322317,63.84676070772946,8.91029874219759,880.0,-7.101891152034366,-3.6084740157081505,63.06485635452003,7.966049375781254,223.0
2015-01-13,1,2014-2015winter,2015,13,-11.4814008433532,2.6915995652279165,103.19366769901245,11.792678811249235,1556.0,-12.535938217076932,0.9279857686071517,94.23365722506918,12.57023884296187,851.0,-12.155289136601615,0.4333876096848582,92.04197256189514,12.16301273593897,626.0
2015-01-23,1,2014-2015winter,2015,23,-1.023590079643422,-6.192485321272614,9.385867590124462,6.276512654756718,1531.0,-1.9660856489916885,-4.030636595997419,26.002443937102754,4.484587399991746,843.0,-1.8004115226337465,-3.118404231734089,30.00000000000003,3.6008230452674903,195.0
2015-01-24,1,2014-2015winter,2015,24,-3.394166259503868,-0.552955584016962,80.7470316796223,3.438913269486455,1558.0,-3.76899636692661,-0.36323935057972884,84.4950855747037,3.7864596181282018,861.0,-3.5027930142319397,-0.8938899075220748,75.6840403614608,3.6150515995379515,333.0
2015-01-25,1,2014-2015winter,2015,25,-4.253784995355466,4.795755275524458,138.42730820894923,6.410456727054007,1565.0,-4.733386459306139,3.816308485923122,128.87761116876254,6.080226791236618,862.0,-4.454863188191557,2.5720164609053495,120.0,5.1440329218107,201.0
2015-02-10,2,2014-2015winter,2015,41,-2.334701503725857,-4.623006108935466,26.794599399088582,5.179094186704313,1531.0,-3.0523646710669894,-5.01887511069695,31.30700720688293,5.87418398264399,842.0,-2.5041566735096077,-5.051928142816205,26.36684914765226,5.63850854443452,195.0
2015-02-11,2,2014-2015winter,2015,42,-0.007329055822567021,1.3057455885157492,179.67840629879998,1.3057661570846406,1507.0,-2.8355512542935783,0.7750919642623857,105.2882107008391,2.9395779405877316,809.0,-2.9197798330373597,0.016172891643842224,90.3173626129443,2.9198246241573815,315.0
2015-02-12,2,2014-2015winter,2015,43,2.8733925448361988,-7.432336332372219,338.86315399855545,7.968438245617542,1504.0,1.9062426475288046,-8.110221986759418,346.773169341457,8.331234104607402,801.0,1.027239734140792,-5.825766028621602,350.0,5.915637860082305,141.0
2015-02-13,2,2014-2015winter,2015,44,-4.802075668140114,-4.866246009517063,44.61972347774545,6.836686401151077,1523.0,-4.914665746848078,-3.4398735795763846,55.01105048806588,5.998889034372066,829.0,-3.3287414276793386,-3.2019339858764178,46.1123839220906,4.618755323922142,174.0
2015-02-14,2,2014-2015winter,2015,45,-8.054232130157715,1.948479145126317,103.59969976058073,8.286569023755069,1541.0,-7.013925514121074,2.2506936379910756,107.79087979839613,7.366191211863297,842.0,-5.800571733246349,2.111235452627586,110.0,6.17283950617284,185.0
2015-02-15,2,2014-2015winter,2015,46,-0.9419480346555442,5.800245749940057,170.77581030861313,5.876233220328235,1546.0,-4.11141658493233,6.585231250545444,148.0218597287767,7.763312241435155,837.0,-4.62912887634339,5.516780968963833,140.0,7.20164609053498,172.0
2015-02-19,2,2014-2015winter,2015,50,-1.9171414352262632,-6.165523577978631,17.272843331777494,6.456710638806096,1552.0,-2.796775834644972,-5.679451958944697,26.217369982570887,6.330728996191105,858.0,-2.1375505832431765,-4.955287387863802,23.333803720448373,5.396665228846913,204.0
2015-02-20,2,2014-2015winter,2015,51,-1.912689911160819,0.82681276678124,113.37774095719669,2.0837471169911264,1547.0,-4.651943116131494,-0.38390701014791495,85.28228994315316,4.667757421735185,850.0,-4.713559752826745,-0.9948780005929186,78.08166841059682,4.817408824205383,306.0
2015-02-21,2,2014-2015winter,2015,52,-1.309189223183372,6.647329030483872,168.85821504790317,6.775024698229013,1535.0,-3.108565678328753,7.797907449377935,158.26574657562304,8.394673380516206,832.0,-2.8149806035034466,7.734095644328465,160.0,8.23045267489712,170.0
2015-02-24,2,2014-2015winter,2015,55,3.072574570856786,2.629635502446504,229.44173024523204,4.0442177697550905,1520.0,2.1632421833935993,2.8024355190528105,217.66509113144173,3.5402346790096137,802.0,0.6986968819289621,1.6574868854177789,202.8573650455277,1.798732917403021,128.0
2015-02-25,2,2014-2015winter,2015,56,-1.8923901154627731,4.059711085941659,155.00793275764363,4.479106434370455,1532.0,-4.8318843356354995,3.7999348949020733,128.18254391413888,6.147081538295563,816.0,-5.317190755475819,1.9352991649086202,110.0,5.658436213991769,148.0
2015-02-28,2,2014-2015winter,2015,59,2.8196105329997203,5.168552249375626,208.61387882133545,5.887625660003259,1547.0,2.325446039292604,4.941284192059018,205.20241308530896,5.4611343829239365,827.0,1.121947065174009,4.302644908559995,194.61486376573458,4.446517561666638,347.0
2015-03-02,3,2014-2015winter,2015,61,-2.270697829952701,-2.240449341375515,45.384178279499025,3.189934464251873,1522.0,-4.664448641618118,-3.880548441133373,50.24152414963885,6.067597327960694,821.0,-4.19942670614122,-4.516445310648519,42.91692393413217,6.167127605646822,164.0
2015-03-08,3,2014-2015winter,2015,67,-2.786227964267078,3.473232625971707,141.26340645043274,4.452685834749425,1544.0,-6.379547029484254,2.298120234849156,109.81066886188057,6.780853701063348,829.0,-7.074228025538445,1.3134481776944003,100.5181456392661,7.195126703040212,540.0
2015-03-13,3,2014-2015winter,2015,72,-7.292289701126844,0.28815143549561645,92.26283883499343,7.29798056553584,1539.0,-8.119279242293523,-0.8229416588398675,84.21246551245326,8.160877917736093,833.0,-7.014533502256068,-1.6010501166778544,77.14263495447227,7.194931669612085,169.0
2015-03-14,3,2014-2015winter,2015,73,-1.4726230021705968,3.602342466481594,157.76545504875457,3.891720667306254,1567.0,-1.269770608554607,1.8897418724006807,146.10173852026878,2.2767173172472615,850.0,-1.2238640441555684,1.2306398891461636,135.158168959982,1.7356029889737183,327.0
2015-03-15,3,2014-2015winter,2015,74,1.0313877767685167,9.483601170576005,186.20680098034615,9.539520528235057,1561.0,0.25222077142793115,9.921042093850316,181.4563060431003,9.924247656396405,842.0,-1.1851795608393318,9.174236385018185,172.63897682511913,9.250473708930956,171.0
2015-03-17,3,2014-2015winter,2015,76,0.19772753585633154,3.993336147847713,182.83464957051922,3.998228328665464,1545.0,-0.06724980150282275,4.616906140738861,179.16548935308595,4.6173958946785545,822.0,0.22416600500940898,5.134245622663955,182.5,5.139136942293508,153.0
2015-03-18,3,2014-2015winter,2015,77,0.8413730198944981,7.022099886025498,186.83248579328097,7.07232602245723,1519.0,-1.7593628771896537,6.634221300339036,165.14732937314108,6.863545002074746,799.0,-2.345817169586205,6.445079703607054,160.0,6.858710562414267,130.0
2015-03-26,3,2014-2015winter,2015,85,-6.8929495754872026,0.47072423413162107,93.90670232648762,6.909003919148404,1597.0,-8.549898685065644,0.5379984120225818,93.60056323733329,8.566808613260019,891.0,-7.956612620257118,0.3810822085159956,92.74208769725465,7.9657333647619835,229.0
2015-03-28,3,2014-2015winter,2015,87,6.501946500185434,-6.185764715203811,313.5724664751563,8.974351976779944,1539.0,3.3309491825537867,-8.616666384544146,338.86496777244827,9.238082162401936,825.0,2.023267308768103,-5.558881244361084,340.0,5.915637860082305,165.0
2015-03-29,3,2014-2015winter,2015,88,1.273806211803128,-2.7705664285942726,335.30873945295514,3.049363966548083,1541.0,1.147511480626956,-1.8698747924028936,328.46324232987956,2.1939039034183865,825.0,0.23842798988206704,-1.696437810432138,351.99969516436516,1.71311095700862,299.0
2015-03-30,3,2014-2015winter,2015,89,0.8364857217158986,4.67653152071234,190.14118408226108,4.750753143118534,1544.0,-0.9005377368198187,3.102954017867365,163.81624132477333,3.2309892993378644,825.0,-2.094129729774391,2.4956866288169723,140.0,3.2578875171467763,313.0
2015-03-31,3,2014-2015winter,2015,90,-1.1225594010194249,8.567197717797171,172.53506504389964,8.640429175952207,1551.0,-1.827256578035716,8.456781281832885,167.80753592482301,8.651937138625884,829.0,-2.4209420480480515,7.609104729711127,162.35081069475416,7.9849505438493065,303.0
2015-04-01,4,2014-2015winter,2015,91,1.751015434393684,3.988090917968071,203.70440753591134,4.355562446052669,1545.0,-0.2869349260626448,4.936707203498425,176.67355506157946,4.945038894171391,818.0,-1.5627783301227158,4.8967782378147895,162.29981894770697,5.140108288687862,143.0
2015-04-02,4,2014-2015winter,2015,92,-0.05365972224988047,6.954336329056497,179.55791401843953,6.954543345427285,1509.0,-1.5554559569424538,5.453343051220046,164.08027126246031,5.670837122354841,783.0,-2.3331839354136807,4.5791915315625795,153.00030483563484,5.139332871025861,109.0
2015-04-03,4,2014-2015winter,2015,93,4.881707789463599,8.478272351251782,209.93292408612103,9.783259835234368,1501.0,2.274568854910697,7.398648611686089,197.0890150091969,7.740391770119537,775.0,0.3138324070131725,6.673540579548467,182.69242910404006,6.680915704195928,99.0
2015-04-14,4,2014-2015winter,2015,104,-2.0284201061513376,-5.667146108130105,19.693619553052656,6.0192219711465365,1506.0,-2.913781746210565,-5.164780926532107,29.43011215298347,5.930015689997771,808.0,-2.9631823175641254,-3.8801235676339294,37.36833771815887,4.882192985455712,151.0
2015-04-15,4,2014-2015winter,2015,105,-1.0610914775738451,0.902558925456898,130.38431670192244,1.3930282616306664,1524.0,-3.42391438921292,0.9610292635466313,105.67844585661652,3.5562293219155965,821.0,-3.377255668766145,0.5955012951540819,100.0,3.4293552812071324,160.0
2015-04-16,4,2014-2015winter,2015,106,3.1302713773745245,5.431414091171995,209.9560150057602,6.26888011735684,1533.0,-0.04076111015043504,6.75966896260291,179.6545080407381,6.759791857156387,816.0,-1.9942844464188176,7.072955650585642,164.25371711206787,7.348732685870358,144.0
2015-04-17,4,2014-2015winter,2015,107,-1.6520546749177918,4.854756912602985,161.20676262175851,5.128152623448741,1542.0,-2.5275299773248987,5.166204985377552,153.93012863304278,5.751354774069834,818.0,-3.0249128686504783,4.920418734666777,148.41815636919955,5.775865163539318,324.0
2015-04-18,4,2014-2015winter,2015,108,-0.9489428672353705,10.332451969829426,174.752617956192,10.375936404686994,1537.0,-1.328520014129519,9.938683786567783,172.3863133420698,10.027083366429544,811.0,-2.693498532204398,6.094479416260011,156.15662697828174,6.663153434988888,132.0
2015-04-19,4,2014-2015winter,2015,109,3.077577581261026,11.057133140995676,195.55370018832184,11.477442095971792,1504.0,1.9822600424199037,10.591640614805716,190.6004619091142,10.775537378199594,778.0,-0.9616959712912253,7.64861385203662,172.8335412666271,7.708836033978427,98.0
2015-04-23,4,2014-2015winter,2015,113,-3.954136014363817,-1.909238260447991,64.22661815109166,4.390943219314893,1560.0,-4.943253133573191,-2.3902217605375995,64.1947405880293,5.490802455664257,842.0,-5.939817584255409,-3.4293552812071346,59.99999999999997,6.858710562414267,170.0
2015-04-25,4,2014-2015winter,2015,115,-5.3352867029754645,-1.0683930638157855,78.67627553102028,5.441208316335305,1543.0,-7.960590082239099,-1.8791655627673094,76.71798461839768,8.179380029668145,823.0,-7.009024177672671,-2.551076171924998,70.0,7.458847736625515,151.0
2015-04-26,4,2014-2015winter,2015,116,-3.89500053957196,-1.1595238398225387,73.42197232310778,4.063929716220824,1544.0,-6.222560682977749,0.7154204527384614,96.55861492451078,6.263552336936047,828.0,-4.87704397657342,0.22416600500940922,92.63166228184116,4.882192985455712,157.0
2015-04-27,4,2014-2015winter,2015,117,-0.28949106919302636,2.6698010411436113,173.81149919807314,2.685450181707721,1537.0,-1.3244425578291308,3.5861033327053007,159.72948188066482,3.8228634819764404,816.0,-1.9444629653595091,3.2460891025746528,149.0776691627372,3.78391737297587,343.0
2015-04-28,4,2014-2015winter,2015,118,2.747681399719865,7.08853393198611,201.18749492156815,7.602438186482345,1515.0,1.2969639717490327,6.970194265755214,190.54064278667926,7.089832413137978,788.0,0.15568739072423554,7.046261642985026,181.26574624931214,7.04798139221668,485.0
2015-04-29,4,2014-2015winter,2015,119,-1.63091001856018,1.3437471627280946,129.48595524966356,2.113178630873351,1501.0,-2.9226057892755897,3.949808766072205,143.5009275370361,4.913513395529519,779.0,-2.86800113467198,5.266411688096274,151.42801606128756,5.996709312364308,305.0
2015-04-30,4,2014-2015winter,2015,120,2.1509329274629088,-4.051684852045678,332.03734306051695,4.587228204345252,1511.0,1.142474425416745,-3.380868314966493,341.3286870738407,3.568685805149522,786.0,-1.3524317108257051,-3.1243560682737894,23.40621065711315,3.404507655125216,108.0
2015-10-05,10,2015-2016winter,2015,278,-4.137980044548921,-1.6090357348686053,68.7516441375397,4.439805721556883,1579.0,-4.454863188191557,-2.5720164609053504,60.0,5.1440329218107,849.0,-4.157872308978786,-2.4005486968449934,60.0,4.801097393689986,168.0
2015-10-07,10,2015-2016winter,2015,280,-2.550451533599719,-4.239566782175921,31.03040284429511,4.947598359383131,1523.0,-2.02076277215001,-2.9641126257688724,34.28393283033799,3.5874009867242096,799.0,-1.3717421124828544,-2.375927033702163,30.00000000000003,2.7434842249657065,122.0
2015-10-26,10,2015-2016winter,2015,299,-4.787547814928716,-3.932268897117382,50.60190958552923,6.19542998987685,1558.0,-4.597793463480398,-3.449107164044867,53.124025043605116,5.747699101543913,838.0,-4.163976912204681,-3.2219113852363237,52.26879284909268,5.264923237777459,347.0
2015-10-28,10,2015-2016winter,2015,301,,,,,,,,,,,,,,,
2015-10-29,10,2015-2016winter,2015,302,-5.0210898501820385,0.9081842844938048,100.25246772318894,5.102562295376962,1580.0,-6.351748972620839,0.7078903986491493,96.359264008759,6.391073761715596,857.0,-7.161899031326125,0.07347090665741596,90.58775266025827,7.162275874960078,319.0
2015-11-04,11,2015-2016winter,2015,308,-10.007413263049772,3.4162419253330514,108.84842299441829,10.574451716749563,1581.0,-9.914211380744247,0.09512353159513214,90.54971691134472,9.914667709426366,854.0,-7.862292893443701,-2.4083908745323015,72.96903722693952,8.222894633085469,172.0
2015-11-05,11,2015-2016winter,2015,309,-5.238184257698017,3.8713489619861714,126.46674122728564,6.513518028152431,1571.0,-5.536325386698429,3.524582481520567,122.48199209826674,6.563046583443027,843.0,-5.234908699856592,3.225529673194853,121.63962184761994,6.148846295728552,600.0
2015-11-06,11,2015-2016winter,2015,310,-7.323469973982113,5.574960565357142,127.28005123577742,9.203988144554772,1569.0,-5.867564906270736,4.36128752444177,126.62296007935504,7.310892339526778,842.0,-5.345835825829868,3.0864197530864192,120.0,6.172839506172839,162.0
2015-11-07,11,2015-2016winter,2015,311,-4.408287010205863,3.7935401783063143,130.7135573172739,5.815835404202396,1577.0,-5.6655213958728,3.8210908359027145,123.99755606289727,6.833656990463612,847.0,-5.345835825829868,3.0864197530864192,120.0,6.172839506172839,165.0
2015-11-08,11,2015-2016winter,2015,312,-2.1719890241940805,2.0909370018338733,133.91075301431636,3.0148886989170234,1573.0,-2.9053978320868707,2.733959411459211,133.2587246707293,3.9894699680786525,842.0,-3.3494741597280413,2.8105425320656305,130.0,4.372427983539095,160.0
2015-11-12,11,2015-2016winter,2015,316,-5.849660966849463,-1.8707492948143505,72.2654774167651,6.14151743066244,1574.0,-7.153399479017231,-2.8739839613701323,68.11147601356521,7.70914443480058,852.0,-6.767333688787407,-2.4631080280655153,70.0,7.201646090534981,175.0
2015-11-13,11,2015-2016winter,2015,317,-0.3574776480870748,6.869631575356105,177.02116443450433,6.878926387890153,1550.0,-1.295480623452067,5.998446385357322,167.81304412676548,6.136744176169159,825.0,-1.4732526922587592,5.094068797150011,163.8696326624716,5.302830414537603,336.0
2015-11-15,11,2015-2016winter,2015,319,-8.221032269289752,-5.271069534886915,57.33327342429672,9.7657332348532,1554.0,-9.363817993376033,-6.10508327712918,56.89619082598145,11.178243566578567,830.0,-7.350524260516067,-4.2438271604938285,59.99999999999997,8.487654320987653,152.0
2015-11-16,11,2015-2016winter,2015,320,-6.012461623453045,8.14327019739251,143.56024916093122,10.122378390538298,1550.0,-6.728012534656947,6.977927940327358,136.04462086162886,9.693174454578964,824.0,-6.698948319456083,5.621085064131261,130.0,8.74485596707819,142.0
2015-11-17,11,2015-2016winter,2015,321,-2.9572938428632494,5.933002816604292,153.50612789728308,6.629186171384188,1560.0,-3.3393165264866127,5.389900119495679,148.21968493880883,6.340509298329761,832.0,-3.4379063178309512,5.010897515549605,145.5465294589414,6.076865455275702,316.0
2015-11-21,11,2015-2016winter,2015,325,-8.18652806193963,-2.133005055076556,75.39623657515523,8.459843513559052,1574.0,-8.55029888131394,-0.43464995372112597,87.089904112532,8.561339354450809,852.0,-7.345531079566367,-1.2952153169601295,80.0,7.458847736625515,173.0
2015-11-25,11,2015-2016winter,2015,329,-2.4681616954243286,-7.506174761751069,18.20177035890032,7.901549323310499,1523.0,-4.4206511698244215,-8.127541039194446,28.54221326888475,9.25197709190095,805.0,-3.600823045267493,-6.2368084634681775,30.00000000000003,7.201646090534979,129.0
2015-11-26,11,2015-2016winter,2015,330,-2.4449014037833976,-11.67239481893122,11.830150448449047,11.925700972405538,1528.0,-1.177309284986592,-11.05615800707831,6.078207110123742,11.118663904894214,828.0,-0.4707486105197598,-9.238705931051097,2.9169239341321713,9.250691408470233,168.0
2015-11-28,11,2015-2016winter,2015,332,-3.8783288587155247,-0.773704823287965,78.71792572491734,3.9547507999777594,1592.0,-3.287005377472607,-2.5230150191285365,52.491146348565536,4.143670973699771,883.0,-2.7264224198107527,-2.9202287959050572,43.03424548899167,3.9951364722221716,345.0
2015-11-29,11,2015-2016winter,2015,333,-5.870222823279992,3.56035293989971,121.23725965402849,6.865539239681747,1578.0,-6.872267646891881,2.277061990068169,108.33213507040796,7.239687418468431,858.0,-6.749309198980074,1.4759965502171684,102.3357264474219,6.908816141690995,564.0
2015-12-01,12,2015-2016winter,2015,335,-7.050154703126403,0.84126669768255,96.80470072299221,7.1001697863251865,1544.0,-7.419874602440898,-1.315673339770066,79.94497012247712,7.535617788405221,823.0,-6.317222575669589,-2.8220993552496654,65.92820234143645,6.9189266394036935,150.0
2015-12-02,12,2015-2016winter,2015,336,6.906290500581901,4.862905115301362,234.84959227991925,8.44657887187777,1528.0,5.033005381582614,4.824394041979296,226.2123649343116,6.97179467879863,805.0,3.967824751151477,4.728669401969,220.0,6.172839506172839,127.0
2015-12-19,12,2015-2016winter,2015,353,-7.423740702097589,-3.0905280621472104,67.39787489121343,8.041348749737185,1590.0,-7.741911638121369,-2.699922193736308,70.7742409065985,8.19919359844058,885.0,-7.175671158871651,-2.7566929220757257,68.98461577872837,7.68697680801008,579.0
2015-12-20,12,2015-2016winter,2015,354,-7.2319463356323626,2.1866293281592903,106.82305731272902,7.5552892479529,1578.0,-7.800880436370664,0.013920777142007049,90.10224498857986,7.800892857268763,870.0,-6.888731326564237,-0.827708179881556,83.148532091057,6.9382793342896125,204.0
2015-12-22,12,2015-2016winter,2015,356,-4.6140186112101365,2.6756364973215487,120.10913995318037,5.333685256030078,1591.0,-6.042683799275532,2.4220060192362562,111.84171639851411,6.510003122521804,872.0,-5.800571733246349,2.111235452627586,110.0,6.17283950617284,197.0
2015-12-25,12,2015-2016winter,2015,359,-1.258969470381704,-3.1362090884529725,21.872023119943236,3.379469126038617,1541.0,-2.684036957062988,-5.210726468920428,27.252924080087695,5.86137566794587,819.0,-3.1712683392148175,-6.447192262944206,26.191817762356408,7.184930824626911,328.0
2016-01-01,1,2015-2016winter,2016,1,-8.979026766815378,-1.7552359022824167,78.9392020652869,9.148976705175732,1604.0,-9.497084949497228,-2.599228952672214,74.69371085584561,9.846350272378912,895.0,-9.184651957342252,-2.533677021403669,74.5779550298056,9.527714879565815,291.0
2016-01-02,1,2015-2016winter,2016,2,-3.8276118860490946,3.7880956654478486,134.70270755165473,5.385190945621993,1589.0,-6.316484868676329,4.678262738442418,126.5252534377288,7.860287739397061,874.0,-5.910836752461249,4.959780938939348,130.0,7.716049382716049,203.0
2016-01-03,1,2015-2016winter,2016,3,3.8022425088963385,6.5892410049300665,209.98657978323655,7.607571565060043,1568.0,2.1717249399533616,4.436222679305249,206.08376877236495,4.9392773636634,849.0,1.898660956197011,3.1758046983740016,210.87317402742698,3.7000876893394476,305.0
2016-01-04,1,2015-2016winter,2016,4,-6.079535879426046,5.039229776950295,129.65479083547763,7.896492465274132,1561.0,-8.855126207200838,2.2441233211603295,104.22086754582324,9.135061555678252,837.0,-8.736699228519198,-0.09613247913127854,89.36958307572286,8.737228099526295,338.0
2016-01-16,1,2015-2016winter,2016,16,-7.161832973018902,-4.973642232523734,55.2213746325464,8.719459191404273,1520.0,-7.668373792354004,-4.865014485235714,57.60790257174261,9.081427341603028,812.0,-6.398764789855633,-4.786172376532313,53.20410672392029,7.990721923191745,320.0
2016-01-26,1,2015-2016winter,2016,26,-1.554430305381515,-2.815908626370311,28.899457763837233,3.216456896393173,1592.0,-1.6751410410810368,-3.818053051522063,23.689089540539953,4.169367651305291,905.0,-1.1098560324304196,-4.303938449558847,14.459837350837716,4.4447347041542535,257.0
2016-01-27,1,2015-2016winter,2016,27,-6.637779981603228,3.9870562911937184,120.99160047385487,7.743173829465536,1589.0,-7.009445754816589,2.773878594674187,111.59040814602906,7.538350764438329,889.0,-6.405430321175388,2.665359446400074,112.59265131769399,6.937843943037861,229.0
2016-02-01,2,2015-2016winter,2016,32,-2.5745975730363133,-4.289921203766257,30.970088880953057,5.003196637911387,1551.0,-2.950262293176939,-6.565547785210358,24.19700957078618,7.197948688232105,835.0,-2.3134868709621417,-5.4386683656343315,23.04380709579175,5.910273690233457,168.0
